Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EU-20250115-0762,15/01/2025,15/01/2025,Standard Class,CZ-3415,Katerina Malá,Home Office,Czechia,Brno,South Moravian,60200,East,P-90730,Furniture,Chairs,Stackable Chair Set,472.08,4,0,102.15
EU-20240714-0763,14/07/2024,19/07/2024,First Class,CZ-7437,Jakub Veselý,Home Office,Czechia,České Budějovice,South Bohemian,37001,South,P-35494,Technology,Phones,Business Phone Pro,2600.76,6,0,684.48
EU-20250415-0764,15/04/2025,21/04/2025,First Class,CZ-4815,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-12429,Office Supplies,Storage,File Cabinet 2-Drawer,212.57,1,0,36.23
EU-20250321-0765,21/03/2025,22/03/2025,First Class,CZ-5022,Jan Novak,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-87527,Furniture,Tables,Conference Table 2m,192.08,8,0,35.6
EU-20250629-0766,29/06/2025,01/07/2025,First Class,CZ-4491,Eva Dvořáková,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,West,P-10706,Office Supplies,Art,Marker Set 24,1699.92,9,0.2,215.7
EU-20250123-0767,23/01/2025,29/01/2025,Standard Class,CZ-6755,Eva Dvořáková,Home Office,Czechia,Liberec,Liberec Region,46000,West,P-35163,Technology,Accessories,Mechanical Keyboard,1680.48,6,0.2,400.08
EU-20230213-0768,13/02/2023,19/02/2023,First Class,CZ-7811,Anna Procházková,Consumer,Czechia,České Budějovice,South Bohemian,37001,East,P-57631,Technology,Copiers,Office Copier 3000,1773.5,8,0.2,52.78
EU-20231129-0769,29/11/2023,01/12/2023,Second Class,CZ-9605,Tomas Horák,Consumer,Czechia,Olomouc,Olomouc Region,77900,West,P-67388,Office Supplies,Paper,A4 Copy Paper 500,258.74,1,0,55.84
EU-20250330-0770,30/03/2025,01/04/2025,First Class,CZ-7571,Jan Novak,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-72580,Office Supplies,Art,Marker Set 24,401.48,4,0,121.82
EU-20230224-0771,24/02/2023,25/02/2023,Same Day,CZ-4039,Tomas Horák,Corporate,Czechia,Prague,Prague Region,11000,Central,P-14137,Technology,Accessories,Wireless Mouse,271.52,2,0.2,-2.43
EU-20240129-0772,29/01/2024,30/01/2024,First Class,CZ-9276,Eva Dvořáková,Corporate,Czechia,Hradec Králové,Hradec Králové Region,50002,South,P-96064,Office Supplies,Art,Marker Set 24,823.05,7,0.3,-49.65
EU-20240727-0773,27/07/2024,02/08/2024,First Class,CZ-4516,Jan Novak,Corporate,Czechia,Liberec,Liberec Region,46000,South,P-29751,Technology,Accessories,Wireless Mouse,79.05,5,0,8.02
EU-20241103-0774,03/11/2024,07/11/2024,First Class,CZ-7364,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,South,P-13626,Furniture,Tables,Coffee Table Modern,520.87,3,0.2,-33.64
EU-20230312-0775,12/03/2023,13/03/2023,Second Class,CZ-9283,Anna Procházková,Corporate,Czechia,Liberec,Liberec Region,46000,South,P-79711,Office Supplies,Storage,Plastic Storage Box,1134.38,6,0.3,-228.63
EU-20240430-0776,30/04/2024,05/05/2024,Standard Class,CZ-2812,Jan Novak,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,East,P-89790,Technology,Accessories,USB-C Hub 7-in-1,3368.54,7,0,690.39
EU-20230712-0777,12/07/2023,16/07/2023,Same Day,CZ-2410,Katerina Malá,Home Office,Czechia,Brno,South Moravian,60200,West,P-29881,Furniture,Bookcases,OfficePro Bookcase,434.58,3,0,60.38
EU-20230602-0778,02/06/2023,08/06/2023,Standard Class,CZ-7099,Petr Svoboda,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-97475,Furniture,Tables,Conference Table 2m,2622.42,9,0,589.14
EU-20250808-0779,08/08/2025,14/08/2025,Standard Class,CZ-6490,Petr Svoboda,Home Office,Czechia,Plzeň,Plzeň Region,30100,West,P-67716,Furniture,Tables,Coffee Table Modern,124.2,2,0,24.17
EU-20240523-0780,23/05/2024,24/05/2024,Second Class,CZ-9894,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,West,P-92234,Technology,Phones,Business Phone Pro,1610.39,7,0.2,-69.03
EU-20230915-0781,15/09/2023,21/09/2023,First Class,CZ-6585,Lukáš Černý,Corporate,Czechia,České Budějovice,South Bohemian,37001,East,P-31876,Office Supplies,Art,Marker Set 24,271.08,1,0,39.36
EU-20240701-0782,01/07/2024,05/07/2024,First Class,CZ-2687,Jan Novak,Corporate,Czechia,Prague,Prague Region,11000,South,P-61012,Furniture,Bookcases,OfficePro Bookcase,3012.28,7,0.1,288.21
EU-20230729-0783,29/07/2023,29/07/2023,Second Class,CZ-5893,Jakub Veselý,Corporate,Czechia,České Budějovice,South Bohemian,37001,West,P-97318,Office Supplies,Storage,Plastic Storage Box,2106.08,9,0.1,214.82
EU-20250708-0784,08/07/2025,11/07/2025,Same Day,CZ-8378,Anna Procházková,Home Office,Czechia,Brno,South Moravian,60200,Central,P-60251,Furniture,Tables,Conference Table 2m,1406.45,9,0.2,-85.15
EU-20241002-0785,02/10/2024,03/10/2024,Standard Class,CZ-2070,Petr Svoboda,Consumer,Czechia,České Budějovice,South Bohemian,37001,East,P-98442,Technology,Copiers,Office Copier 3000,1771.1,5,0,125.22
EU-20230526-0786,26/05/2023,31/05/2023,Same Day,CZ-1678,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-39777,Furniture,Tables,Coffee Table Modern,59.85,7,0.1,4.12
EU-20230611-0787,11/06/2023,17/06/2023,Second Class,CZ-6027,Katerina Malá,Corporate,Czechia,Prague,Prague Region,11000,South,P-60577,Technology,Copiers,Office Copier 3000,1825.53,6,0.3,-217.57
EU-20240508-0788,08/05/2024,14/05/2024,Standard Class,CZ-6517,Anna Procházková,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-84755,Office Supplies,Binders,Heavy-Duty Binder,504.36,9,0.2,-68.34
EU-20230713-0789,13/07/2023,15/07/2023,First Class,CZ-3765,Katerina Malá,Home Office,Czechia,České Budějovice,South Bohemian,37001,West,P-86958,Furniture,Chairs,Stackable Chair Set,2643.1,9,0.3,-1113.36
EU-20231107-0790,07/11/2023,10/11/2023,First Class,CZ-6816,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,West,P-15470,Technology,Accessories,Mechanical Keyboard,561.48,4,0,113.31
EU-20250320-0791,20/03/2025,25/03/2025,Second Class,CZ-7523,Lukáš Černý,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,West,P-96923,Office Supplies,Storage,Plastic Storage Box,1116.23,5,0.1,75.11
EU-20250916-0792,16/09/2025,19/09/2025,Same Day,CZ-8419,Anna Procházková,Consumer,Czechia,Olomouc,Olomouc Region,77900,South,P-12042,Technology,Accessories,Wireless Mouse,518.94,2,0,45.28
EU-20240512-0793,12/05/2024,17/05/2024,Same Day,CZ-4250,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,Central,P-18061,Furniture,Bookcases,IKEA Billy Bookcase,341.95,7,0,34.93
EU-20240220-0794,20/02/2024,22/02/2024,Standard Class,CZ-1508,Katerina Malá,Consumer,Czechia,České Budějovice,South Bohemian,37001,South,P-68031,Technology,Copiers,All-in-One Printer,963.5,6,0.2,-41.34
EU-20230518-0795,18/05/2023,24/05/2023,Second Class,CZ-7743,Tomas Horák,Consumer,Czechia,Prague,Prague Region,11000,South,P-64800,Furniture,Chairs,Stackable Chair Set,729.22,8,0.2,-50.5
EU-20250827-0796,27/08/2025,27/08/2025,Second Class,CZ-4557,Tomas Horák,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-79123,Technology,Copiers,Office Copier 3000,417.66,3,0,94.73
EU-20250518-0797,18/05/2025,23/05/2025,Second Class,CZ-4127,Jan Novak,Home Office,Czechia,Prague,Prague Region,11000,Central,P-33147,Technology,Phones,Business Phone Pro,1047.46,3,0.2,103.74
EU-20230521-0798,21/05/2023,23/05/2023,Second Class,CZ-6360,Petr Svoboda,Corporate,Czechia,Liberec,Liberec Region,46000,West,P-61024,Furniture,Tables,Standing Desk 120cm,700.64,4,0.2,59.1
EU-20230307-0799,07/03/2023,10/03/2023,Same Day,CZ-3581,Katerina Malá,Consumer,Czechia,Plzeň,Plzeň Region,30100,West,P-85118,Furniture,Bookcases,OfficePro Bookcase,2536.34,9,0.2,-189.77
EU-20240317-0800,17/03/2024,20/03/2024,Second Class,CZ-2036,Katerina Malá,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-20024,Technology,Copiers,All-in-One Printer,218.52,3,0,23.04
EU-20230226-0801,26/02/2023,03/03/2023,Standard Class,CZ-4407,Lukáš Černý,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,East,P-42940,Furniture,Bookcases,Classic Oak Bookcase,453.52,8,0,41.85
EU-20240606-0802,06/06/2024,11/06/2024,Second Class,CZ-4945,Jan Novak,Corporate,Czechia,Olomouc,Olomouc Region,77900,Central,P-64387,Furniture,Chairs,Ergo Mesh Chair,48.24,8,0,8.03
EU-20230825-0803,25/08/2023,31/08/2023,Same Day,CZ-5076,Petr Svoboda,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-13880,Furniture,Bookcases,Classic Oak Bookcase,2094.24,8,0,216.91
EU-20250803-0804,03/08/2025,03/08/2025,Same Day,CZ-6676,Eva Dvořáková,Corporate,Czechia,Brno,South Moravian,60200,East,P-53333,Furniture,Bookcases,IKEA Billy Bookcase,266.72,4,0,86.5
EU-20230802-0805,02/08/2023,05/08/2023,Second Class,CZ-8768,Eva Dvořáková,Corporate,Czechia,Liberec,Liberec Region,46000,South,P-95326,Furniture,Bookcases,Classic Oak Bookcase,2131.62,6,0,301.5
EU-20230221-0806,21/02/2023,21/02/2023,Standard Class,CZ-3833,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,South,P-80821,Technology,Copiers,Office Copier 3000,2330.86,8,0.1,-148.84
EU-20240423-0807,23/04/2024,24/04/2024,Standard Class,CZ-5777,Katerina Malá,Consumer,Czechia,Plzeň,Plzeň Region,30100,Central,P-25994,Office Supplies,Art,Marker Set 24,236.05,5,0,89.55
EU-20230116-0808,16/01/2023,21/01/2023,Standard Class,CZ-2932,Anna Procházková,Corporate,Czechia,České Budějovice,South Bohemian,37001,Central,P-37304,Technology,Copiers,Office Copier 3000,694.72,2,0,144.76
EU-20230630-0809,30/06/2023,06/07/2023,Second Class,CZ-3707,Jan Novak,Consumer,Czechia,České Budějovice,South Bohemian,37001,South,P-83495,Furniture,Bookcases,Classic Oak Bookcase,617.58,5,0.1,-89.56
EU-20240718-0810,18/07/2024,20/07/2024,First Class,CZ-7881,Katerina Malá,Corporate,Czechia,Liberec,Liberec Region,46000,Central,P-46404,Furniture,Tables,Conference Table 2m,2263.38,7,0,303.13
EU-20231215-0811,15/12/2023,20/12/2023,Second Class,CZ-5732,Eva Dvořáková,Home Office,Czechia,Brno,South Moravian,60200,West,P-43785,Technology,Accessories,Wireless Mouse,1003.94,3,0.2,-10.1
EU-20230305-0812,05/03/2023,09/03/2023,Same Day,CZ-8718,Katerina Malá,Consumer,Czechia,Brno,South Moravian,60200,West,P-66030,Furniture,Chairs,Stackable Chair Set,695.12,4,0,65.06
EU-20250828-0813,28/08/2025,03/09/2025,Second Class,CZ-5433,Petr Svoboda,Corporate,Czechia,Plzeň,Plzeň Region,30100,West,P-24016,Office Supplies,Paper,Photo Paper Glossy,354.3,2,0,37.05
EU-20240906-0814,06/09/2024,06/09/2024,Standard Class,CZ-2986,Tomas Horák,Consumer,Czechia,Plzeň,Plzeň Region,30100,South,P-86478,Furniture,Tables,Conference Table 2m,700.76,3,0.1,70.09
EU-20240523-0815,23/05/2024,24/05/2024,Same Day,CZ-9772,Eva Dvořáková,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-73745,Technology,Accessories,Wireless Mouse,368.68,2,0,41.38
EU-20230110-0816,10/01/2023,11/01/2023,First Class,CZ-1048,Lukáš Černý,Home Office,Czechia,České Budějovice,South Bohemian,37001,Central,P-29950,Office Supplies,Storage,Plastic Storage Box,984.86,6,0.3,-198.33
EU-20240124-0817,24/01/2024,29/01/2024,Second Class,CZ-6820,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,West,P-24292,Furniture,Chairs,Ergo Mesh Chair,291.85,1,0.4,-31.15
EU-20230126-0818,26/01/2023,30/01/2023,First Class,CZ-4727,Eva Dvořáková,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,East,P-67602,Office Supplies,Art,Highlighters Neon 6,1996.8,6,0,303.45
EU-20250116-0819,16/01/2025,20/01/2025,Same Day,CZ-9001,Anna Procházková,Corporate,Czechia,Plzeň,Plzeň Region,30100,West,P-92357,Technology,Copiers,Office Copier 3000,2090.4,8,0.4,-531.15
EU-20250625-0820,25/06/2025,25/06/2025,Same Day,CZ-9391,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,West,P-88194,Technology,Accessories,Mechanical Keyboard,1774.7,6,0.2,196.45
EU-20250226-0821,26/02/2025,27/02/2025,Standard Class,CZ-1604,Jakub Veselý,Home Office,Czechia,Plzeň,Plzeň Region,30100,Central,P-71192,Furniture,Chairs,Executive Leather Chair,1269.48,5,0.2,-60.07
EU-20230325-0822,25/03/2023,29/03/2023,Same Day,CZ-1847,Tomas Horák,Home Office,Czechia,Prague,Prague Region,11000,South,P-80309,Furniture,Bookcases,OfficePro Bookcase,301.32,6,0,26.52
EU-20230314-0823,14/03/2023,14/03/2023,Standard Class,CZ-5698,Jakub Veselý,Consumer,Czechia,České Budějovice,South Bohemian,37001,Central,P-63463,Technology,Phones,Business Phone Pro,527.05,5,0,82.36
EU-20250914-0824,14/09/2025,17/09/2025,Standard Class,CZ-7697,Jan Novak,Home Office,Czechia,Liberec,Liberec Region,46000,Central,P-54678,Furniture,Bookcases,OfficePro Bookcase,1450.35,3,0,147.23
EU-20250324-0825,24/03/2025,25/03/2025,Same Day,CZ-3970,Eva Dvořáková,Corporate,Czechia,České Budějovice,South Bohemian,37001,West,P-91494,Office Supplies,Storage,Plastic Storage Box,3116.34,9,0,278.82
EU-20230505-0826,05/05/2023,07/05/2023,Standard Class,CZ-1564,Petr Svoboda,Home Office,Czechia,Olomouc,Olomouc Region,77900,South,P-88929,Technology,Accessories,Wireless Mouse,1264.12,4,0,393.07
EU-20230413-0827,13/04/2023,16/04/2023,Second Class,CZ-7720,Petr Svoboda,Corporate,Czechia,Liberec,Liberec Region,46000,South,P-22224,Office Supplies,Storage,Plastic Storage Box,2006.69,6,0.2,-239.2
EU-20250118-0828,18/01/2025,23/01/2025,Standard Class,CZ-7966,Jakub Veselý,Consumer,Czechia,Prague,Prague Region,11000,East,P-85082,Technology,Accessories,USB-C Hub 7-in-1,160.51,1,0,20.79
EU-20240402-0829,02/04/2024,04/04/2024,Standard Class,CZ-2559,Anna Procházková,Consumer,Czechia,Olomouc,Olomouc Region,77900,East,P-49451,Office Supplies,Art,Marker Set 24,112.78,1,0,26.02
EU-20250903-0830,03/09/2025,05/09/2025,Second Class,CZ-5065,Anna Procházková,Home Office,Czechia,Brno,South Moravian,60200,South,P-34398,Furniture,Chairs,Ergo Mesh Chair,920.24,8,0,209.03
EU-20240427-0831,27/04/2024,01/05/2024,Standard Class,CZ-3441,Katerina Malá,Consumer,Czechia,Hradec Králové,Hradec Králové Region,50002,East,P-27482,Office Supplies,Storage,File Cabinet 2-Drawer,996.96,4,0,216.03
EU-20230627-0832,27/06/2023,03/07/2023,First Class,CZ-4787,Tomas Horák,Home Office,Czechia,Brno,South Moravian,60200,South,P-21801,Office Supplies,Art,Highlighters Neon 6,733.33,7,0.3,-112.42
EU-20240330-0833,30/03/2024,02/04/2024,Standard Class,CZ-9867,Petr Svoboda,Corporate,Czechia,Brno,South Moravian,60200,Central,P-60975,Technology,Accessories,USB-C Hub 7-in-1,143.29,2,0.3,-45.07
EU-20240630-0834,30/06/2024,05/07/2024,First Class,CZ-2600,Petr Svoboda,Consumer,Czechia,Brno,South Moravian,60200,West,P-70740,Office Supplies,Paper,Photo Paper Glossy,340.03,1,0,66.05
EU-20230419-0835,19/04/2023,22/04/2023,Standard Class,CZ-6795,Lukáš Černý,Home Office,Czechia,Ostrava,Moravian-Silesian,70030,Central,P-20931,Technology,Phones,Business Phone Pro,449.88,6,0,113.83
EU-20250702-0836,02/07/2025,07/07/2025,Standard Class,CZ-8979,Lukáš Černý,Corporate,Czechia,Olomouc,Olomouc Region,77900,South,P-56694,Office Supplies,Paper,Photo Paper Glossy,823.26,2,0,195.39
EU-20250223-0837,23/02/2025,26/02/2025,First Class,CZ-5766,Katerina Malá,Corporate,Czechia,Plzeň,Plzeň Region,30100,East,P-49390,Furniture,Bookcases,IKEA Billy Bookcase,82.5,6,0,19.39
EU-20230625-0838,25/06/2023,30/06/2023,Second Class,CZ-5025,Lukáš Černý,Corporate,Czechia,Liberec,Liberec Region,46000,Central,P-21110,Office Supplies,Art,Highlighters Neon 6,2479.25,5,0,60.57
EU-20250124-0839,24/01/2025,24/01/2025,First Class,CZ-8396,Lukáš Černý,Consumer,Czechia,Liberec,Liberec Region,46000,West,P-99743,Furniture,Chairs,Executive Leather Chair,168.58,3,0.2,1.61
EU-20230112-0840,12/01/2023,14/01/2023,Second Class,CZ-4145,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,Central,P-37818,Office Supplies,Paper,A4 Copy Paper 500,1588.51,7,0,398.46
EU-20250922-0841,22/09/2025,25/09/2025,First Class,CZ-8281,Katerina Malá,Corporate,Czechia,Olomouc,Olomouc Region,77900,Central,P-78045,Furniture,Bookcases,IKEA Billy Bookcase,741.31,9,0.1,55.23
EU-20230606-0842,06/06/2023,12/06/2023,Second Class,CZ-6560,Katerina Malá,Corporate,Czechia,Prague,Prague Region,11000,East,P-46784,Furniture,Bookcases,Classic Oak Bookcase,961.25,6,0.1,-38.44
EU-20230303-0843,03/03/2023,04/03/2023,Same Day,CZ-9511,Eva Dvořáková,Corporate,Czechia,Brno,South Moravian,60200,West,P-36028,Office Supplies,Paper,Photo Paper Glossy,1237.17,3,0,363.84
EU-20250911-0844,11/09/2025,11/09/2025,First Class,CZ-4936,Tomas Horák,Home Office,Czechia,Prague,Prague Region,11000,East,P-60227,Office Supplies,Storage,Plastic Storage Box,934.08,4,0.2,40.76
EU-20240109-0845,09/01/2024,13/01/2024,Same Day,CZ-5652,Jan Novak,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-19247,Office Supplies,Paper,Photo Paper Glossy,733.33,2,0.2,43.52
EU-20230723-0846,23/07/2023,27/07/2023,Same Day,CZ-7041,Anna Procházková,Consumer,Czechia,Brno,South Moravian,60200,East,P-88209,Furniture,Tables,Coffee Table Modern,1105.5,3,0,238.68
EU-20230521-0847,21/05/2023,27/05/2023,Second Class,CZ-6419,Anna Procházková,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-45490,Office Supplies,Storage,Plastic Storage Box,1963.12,4,0,170.35
EU-20250127-0848,27/01/2025,27/01/2025,Standard Class,CZ-6073,Jakub Veselý,Home Office,Czechia,Brno,South Moravian,60200,South,P-83548,Office Supplies,Paper,A4 Copy Paper 500,3701.88,9,0,292.38
EU-20250911-0849,11/09/2025,12/09/2025,Second Class,CZ-2790,Jakub Veselý,Corporate,Czechia,Prague,Prague Region,11000,East,P-50502,Furniture,Chairs,Executive Leather Chair,3378.08,8,0,371.11
EU-20230506-0850,06/05/2023,10/05/2023,First Class,CZ-3032,Lukáš Černý,Corporate,Czechia,Prague,Prague Region,11000,East,P-85235,Office Supplies,Art,Highlighters Neon 6,460.32,3,0,124.66
EU-20241019-0851,19/10/2024,23/10/2024,First Class,CZ-3147,Eva Dvořáková,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-48445,Office Supplies,Binders,Staples Binders Pack,1490.24,7,0.3,18.09
EU-20240917-0852,17/09/2024,19/09/2024,Standard Class,CZ-5920,Eva Dvořáková,Home Office,Czechia,Hradec Králové,Hradec Králové Region,50002,Central,P-45694,Technology,Accessories,USB-C Hub 7-in-1,1618.2,5,0,404.64
EU-20231002-0853,02/10/2023,06/10/2023,Same Day,CZ-7986,Petr Svoboda,Home Office,Czechia,Olomouc,Olomouc Region,77900,West,P-16862,Furniture,Chairs,Executive Leather Chair,1728.25,4,0.1,-22.8
EU-20240705-0854,05/07/2024,06/07/2024,Same Day,CZ-9113,Eva Dvořáková,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-82361,Furniture,Chairs,Stackable Chair Set,43.35,3,0,4.27
EU-20230817-0855,17/08/2023,19/08/2023,First Class,CZ-8776,Lukáš Černý,Consumer,Czechia,Liberec,Liberec Region,46000,South,P-84094,Furniture,Bookcases,OfficePro Bookcase,3388.68,9,0,1320.04
EU-20240607-0856,07/06/2024,11/06/2024,First Class,CZ-8856,Lukáš Černý,Consumer,Czechia,Prague,Prague Region,11000,West,P-48169,Office Supplies,Art,Marker Set 24,3094.69,7,0.1,478.73
EU-20250514-0857,14/05/2025,16/05/2025,Second Class,CZ-9989,Tomas Horák,Corporate,Czechia,Brno,South Moravian,60200,East,P-75305,Technology,Copiers,All-in-One Printer,270.75,1,0.1,26.54
EU-20241118-0858,18/11/2024,18/11/2024,Same Day,CZ-7789,Petr Svoboda,Corporate,Czechia,Prague,Prague Region,11000,West,P-37181,Technology,Copiers,Office Copier 3000,1150.25,7,0.1,143.03
EU-20240229-0859,29/02/2024,03/03/2024,Same Day,CZ-7985,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-73248,Technology,Copiers,All-in-One Printer,3259.44,8,0.1,493.97
EU-20230903-0860,03/09/2023,08/09/2023,First Class,CZ-4981,Tomas Horák,Consumer,Czechia,Ostrava,Moravian-Silesian,70030,West,P-19493,Office Supplies,Binders,Heavy-Duty Binder,1126.32,6,0.2,-112.12
EU-20240823-0861,23/08/2024,27/08/2024,First Class,CZ-7376,Jakub Veselý,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,West,P-11524,Technology,Phones,Business Phone Pro,3148.88,7,0,572.49
EU-20250616-0862,16/06/2025,16/06/2025,Standard Class,CZ-6153,Anna Procházková,Home Office,Czechia,Liberec,Liberec Region,46000,East,P-80434,Technology,Accessories,Wireless Mouse,1392.21,9,0,228.58
EU-20250128-0863,28/01/2025,28/01/2025,First Class,CZ-6522,Lukáš Černý,Corporate,Czechia,Ostrava,Moravian-Silesian,70030,East,P-77906,Technology,Phones,Smartphone X Lite,1670.72,8,0.2,-108.71
EU-20230513-0864,13/05/2023,15/05/2023,Standard Class,CZ-1964,Eva Dvořáková,Consumer,Czechia,Brno,South Moravian,60200,East,P-30608,Technology,Copiers,All-in-One Printer,1959.93,9,0,223.78
EU-20231024-0865,24/10/2023,25/10/2023,Second Class,CZ-2316,Petr Svoboda,Corporate,Czechia,České Budějovice,South Bohemian,37001,South,P-42463,Technology,Accessories,Mechanical Keyboard,676.68,2,0,173.91
EU-20230519-0866,19/05/2023,25/05/2023,Standard Class,CZ-2013,Jakub Veselý,Home Office,Czechia,Plzeň,Plzeň Region,30100,Central,P-55406,Furniture,Bookcases,Classic Oak Bookcase,1333.99,3,0.1,65.59
